TimeStamp,Total particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celsius),Humidity (% RH),Wind Speed (mtr/sec),Wind Direction (degrees),GPS Coordinates
24/03/2015 15:00:00,13.23,11.43,6.94,1.7,0,0,2.73,325,"50.38639,-4.8804"
24/03/2015 15:15:00,9.37,8.8,6.09,1.4,0,0,2.83,191.67,"50.38639,-4.8804"
24/03/2015 15:30:00,4.97,4.6,3.3,0.8,0,0,2.23,121.67,"50.38639,-4.8804"
24/03/2015 15:45:00,6.6,5.93,4.2,1.07,0,0,1.93,260,"50.38639,-4.8804"
24/03/2015 16:00:00,11.13,9.9,6.63,1.59,0,0,2.87,251.67,"50.38639,-4.8804"
24/03/2015 16:15:00,11.3,9.97,6.45,1.52,0,0,2.17,336.67,"50.38639,-4.8804"
24/03/2015 16:30:00,11.87,10.57,6.82,1.59,0,0,2.47,321.67,"50.38639,-4.8804"
24/03/2015 16:45:00,11.1,10,6.53,1.58,0,0,2.33,220,"50.38639,-4.8804"
24/03/2015 17:00:00,11.57,9.4,5.92,1.43,0,0,2.67,73.33,"50.38639,-4.8804"
24/03/2015 17:15:00,9.07,8.27,5.13,1.27,0,0,2.63,146.67,"50.38639,-4.8804"
24/03/2015 17:30:00,10.33,9.1,5.42,1.29,0,0,1.57,215,"50.38639,-4.8804"
24/03/2015 17:45:00,11.4,10.13,6.04,1.41,0,0,2.53,295,"50.38639,-4.8804"
24/03/2015 18:00:00,9.97,9,5.26,1.25,0,0,2.47,190,"50.38639,-4.8804"
24/03/2015 18:15:00,9.3,8.3,4.87,1.15,0,0,1.73,3.33,"50.38639,-4.8804"
24/03/2015 18:30:00,8.5,7.6,4.46,1.06,0,0,1.53,235,"50.38639,-4.8804"
24/03/2015 18:45:00,9.57,8.17,4.81,1.15,0,0,1.47,230,"50.38639,-4.8804"
24/03/2015 19:00:00,8.97,7.93,4.59,1.11,0,0,1.6,236.67,"50.38639,-4.8804"
24/03/2015 19:15:00,9.43,8.1,4.54,1.08,0,0,1.1,190,"50.38639,-4.8804"
24/03/2015 19:30:00,9.83,8.63,4.61,1.08,0,0,0.57,353.33,"50.38639,-4.8804"
24/03/2015 19:45:00,11.27,9.43,4.67,1.11,0,0,0.37,76.67,"50.38639,-4.8804"
24/03/2015 20:00:00,11.37,9.63,4.93,1.21,0,0,0.63,305,"50.38639,-4.8804"
24/03/2015 20:15:00,9.77,8.53,4.79,1.18,0,0,1,76.67,"50.38639,-4.8804"
24/03/2015 20:30:00,9,6.67,3.53,0.86,0,0,4.07,23.33,"50.38639,-4.8804"
24/03/2015 20:45:00,3.03,2.97,2.14,0.52,0,0,4.1,40,"50.38639,-4.8804"
24/03/2015 21:00:00,3.07,2.83,1.88,0.53,0,0,2.2,43.33,"50.38639,-4.8804"
24/03/2015 21:15:00,4.47,3.93,2.31,0.56,0,0,1.7,30,"50.38639,-4.8804"
24/03/2015 21:30:00,6.73,5.93,3.1,0.71,0,0,1.17,3.33,"50.38639,-4.8804"
24/03/2015 21:45:00,7.47,6.63,3.44,0.78,0,0,1.07,288.33,"50.38639,-4.8804"
24/03/2015 22:00:00,7.87,6.83,3.79,0.87,0,0,1.03,305,"50.38639,-4.8804"
24/03/2015 22:15:00,8.43,7.57,3.81,0.89,0,0,0.53,198.33,"50.38639,-4.8804"
24/03/2015 22:30:00,9.2,8,3.66,0.9,0,0,0.17,25,"50.38639,-4.8804"
24/03/2015 22:45:00,9.27,8.23,4.03,0.96,0,0,0.53,5,"50.38639,-4.8804"
24/03/2015 23:00:00,9.07,8.23,4.2,1.02,0,0,0.77,148.33,"50.38639,-4.8804"
24/03/2015 23:15:00,9.67,8.37,4.27,0.99,0,0,0.93,15,"50.38639,-4.8804"
24/03/2015 23:30:00,10.1,8.9,4.34,1.11,0,0,0.4,23.33,"50.38639,-4.8804"
24/03/2015 23:45:00,13.3,11.03,4.35,1.16,0,0,1.27,308.33,"50.38639,-4.8804"
25/03/2015 00:00:00,12.82,11.08,4.29,0.97,0,0,0.8,314.17,"50.38639,-4.8804"
25/03/2015 00:15:00,12.07,10.6,4.49,1.04,0,0,0.93,323.33,"50.38639,-4.8804"
25/03/2015 00:30:00,11.23,9.73,4.39,1.03,0,0,0.47,321.67,"50.38639,-4.8804"
25/03/2015 00:45:00,9.9,8.6,4.28,1.04,0,0,0.9,73.33,"50.38639,-4.8804"
25/03/2015 01:00:00,9.53,8.03,4.25,1.06,0,0,0.77,261.67,"50.38639,-4.8804"
25/03/2015 01:15:00,9.03,8.07,4.3,1.09,0,0,0.87,275,"50.38639,-4.8804"
25/03/2015 01:30:00,10.77,9.03,4.57,1.14,0,0,0.77,331.67,"50.38639,-4.8804"
25/03/2015 01:45:00,10.87,9.6,4.92,1.26,0,0,1,336.67,"50.38639,-4.8804"
25/03/2015 02:00:00,10.57,9.27,5.26,1.35,0,0,1.13,300,"50.38639,-4.8804"
25/03/2015 02:15:00,12.67,10.93,5.57,1.37,0,0,0.9,346.67,"50.38639,-4.8804"
25/03/2015 02:30:00,12.47,11.33,6.1,1.48,0,0,1.13,261.67,"50.38639,-4.8804"
25/03/2015 02:45:00,13.73,12.4,6.36,1.55,0,0,0.87,5,"50.38639,-4.8804"
25/03/2015 03:00:00,14.53,13.07,6.85,1.7,0,0,0.9,3.33,"50.38639,-4.8804"
25/03/2015 03:15:00,15.23,13.4,7.09,1.75,0,0,0.9,71.67,"50.38639,-4.8804"
25/03/2015 03:30:00,15.23,13.7,7.19,1.79,0,0,0.7,75,"50.38639,-4.8804"
25/03/2015 03:45:00,14.97,13.63,7.25,1.83,0,0,0.53,5,"50.38639,-4.8804"
25/03/2015 04:00:00,14.87,13.43,7.21,1.8,0,0,0.67,118.33,"50.38639,-4.8804"
25/03/2015 04:15:00,14.27,13.1,7.21,1.81,0,0,1.07,1.67,"50.38639,-4.8804"
25/03/2015 04:30:00,14.53,13.1,6.93,1.81,0,0,0.4,115,"50.38639,-4.8804"
25/03/2015 04:45:00,16.03,14.4,7.26,1.84,0,0,0.33,210,"50.38639,-4.8804"
25/03/2015 05:00:00,15.37,14,7.44,1.89,0,0,0.93,348.33,"50.38639,-4.8804"
25/03/2015 05:15:00,15.53,14.23,7.38,1.85,0,0,0.77,338.33,"50.38639,-4.8804"
25/03/2015 05:30:00,15.13,13.8,7.12,1.76,0,0,0.9,321.67,"50.38639,-4.8804"
25/03/2015 05:45:00,15.67,14.03,7.17,1.77,0,0,0.77,206.67,"50.38639,-4.8804"
25/03/2015 06:00:00,14.93,13.7,7.14,1.75,0,0,0.57,336.67,"50.38639,-4.8804"
25/03/2015 06:15:00,15.8,14,7.1,1.75,0,0,0.43,218.33,"50.38639,-4.8804"
25/03/2015 06:30:00,14.87,13.6,6.97,1.72,0,0,0.8,113.33,"50.38639,-4.8804"
25/03/2015 06:45:00,15.6,13.97,7.04,1.72,0,0,1.13,8.33,"50.38639,-4.8804"
25/03/2015 07:00:00,15.43,13.77,7.08,1.73,0,0,0.87,8.33,"50.38639,-4.8804"
25/03/2015 07:15:00,15.97,13.93,6.85,1.65,0,0,0.57,0,"50.38639,-4.8804"
25/03/2015 07:30:00,14.97,13.37,6.96,1.65,0,0,1.4,6.67,"50.38639,-4.8804"
25/03/2015 07:45:00,14.77,13.2,6.8,1.66,0,0,0.87,148.33,"50.38639,-4.8804"
25/03/2015 08:00:00,14.47,12.87,6.8,1.59,0,0,1.63,3.33,"50.38639,-4.8804"
25/03/2015 08:15:00,13.7,12.43,6.65,1.52,0,0,1.33,76.67,"50.38639,-4.8804"
25/03/2015 08:30:00,12.83,11.5,6.35,1.49,0,0,2.07,11.67,"50.38639,-4.8804"
25/03/2015 08:45:00,12.23,11.07,6.23,1.42,0,0,2.17,5,"50.38639,-4.8804"
25/03/2015 09:00:00,12.77,11.23,5.92,1.39,0,0,1.83,306.67,"50.38639,-4.8804"
25/03/2015 09:15:00,11.5,10.53,5.86,1.39,0,0,2.27,191.67,"50.38639,-4.8804"
25/03/2015 09:30:00,13.17,11.57,6.28,1.44,0,0,2.27,215,"50.38639,-4.8804"
25/03/2015 09:45:00,13.37,11.7,6.12,1.36,0,0,2.17,281.67,"50.38639,-4.8804"
25/03/2015 10:00:00,13.4,11.73,6.14,1.41,0,0,2.27,245,"50.38639,-4.8804"
25/03/2015 10:15:00,13,11.6,5.63,1.32,0,0,1.67,175,"50.38639,-4.8804"
25/03/2015 10:30:00,12.4,11.03,5.42,1.26,0,0,1.87,191.67,"50.38639,-4.8804"
25/03/2015 10:45:00,12.8,11.3,5.33,1.24,0,0,1.87,260,"50.38639,-4.8804"
25/03/2015 11:00:00,12.97,11.43,5.58,1.38,0,0,1.93,5,"50.38639,-4.8804"
25/03/2015 11:15:00,12.37,11,5.32,1.26,0,0,1.77,215,"50.38639,-4.8804"
25/03/2015 11:30:00,13.4,11.57,5.39,1.49,0,0,1.97,301.67,"50.38639,-4.8804"
25/03/2015 11:45:00,12.83,11.37,5.27,1.23,0,0,1.83,183.33,"50.38639,-4.8804"
25/03/2015 12:00:00,12.43,10.87,5.11,1.3,0,0,1.83,296.67,"50.38639,-4.8804"
25/03/2015 12:15:00,11.33,9.73,4.52,1.16,0,0,1.7,303.33,"50.38639,-4.8804"
25/03/2015 12:30:00,10.17,8.83,4.05,1.03,0,0,1.87,278.33,"50.38639,-4.8804"
25/03/2015 12:45:00,9.67,8.33,3.79,1,0,0,1.83,196.67,"50.38639,-4.8804"
25/03/2015 13:00:00,9.43,8,3.7,0.96,0,0,1.63,271.67,"50.38639,-4.8804"
25/03/2015 13:15:00,12.7,10.13,4.21,1.08,0,0,1.57,270,"50.38639,-4.8804"
25/03/2015 13:30:00,12.33,10.63,4.28,1.07,0,0,1.33,255,"50.38639,-4.8804"
25/03/2015 13:45:00,10.53,8.8,3.68,0.94,0,0,1.63,270,"50.38639,-4.8804"
25/03/2015 14:00:00,10.4,8.43,3.61,0.92,0,0,1.4,283.33,"50.38639,-4.8804"
25/03/2015 14:15:00,10.7,9.13,3.88,1,0,0,1.5,268.33,"50.38639,-4.8804"
25/03/2015 14:30:00,10.87,9.07,3.88,0.96,0,0,1.5,316.67,"50.38639,-4.8804"
25/03/2015 14:45:00,13.33,11.07,4.26,1.06,0,0,1.2,265,"50.38639,-4.8804"
25/03/2015 15:00:00,14.57,12,4.86,1.15,0,0,1.3,251.67,"50.38639,-4.8804"
25/03/2015 15:15:00,15.53,12.57,5.23,1.31,0,0,1.07,298.33,"50.38639,-4.8804"
25/03/2015 15:30:00,16.23,12.2,4.89,1.38,0,0,1.37,265,"50.38639,-4.8804"
25/03/2015 15:45:00,14.5,11.83,4.71,1.08,0,0,1.37,240,"50.38639,-4.8804"
25/03/2015 16:00:00,13.77,11.73,5.03,1.24,0,0,1.37,238.33,"50.38639,-4.8804"
25/03/2015 16:15:00,13.73,10.87,4.69,1.08,0,0,1.4,236.67,"50.38639,-4.8804"
25/03/2015 16:30:00,15.37,12.33,4.97,1.15,0,0,0.97,231.67,"50.38639,-4.8804"
25/03/2015 16:45:00,15.73,12.1,5.02,1.21,0,0,0.97,243.33,"50.38639,-4.8804"
25/03/2015 17:00:00,16.9,12.53,5.11,1.34,0,0,0.7,221.67,"50.38639,-4.8804"
25/03/2015 17:15:00,15.9,11.83,4.8,1.04,0,0,1.17,233.33,"50.38639,-4.8804"
25/03/2015 17:30:00,17.37,13.73,6.27,2.32,0,0,0.8,236.67,"50.38639,-4.8804"
25/03/2015 17:45:00,20.13,14.67,5.98,1.91,0,0,0.5,223.33,"50.38639,-4.8804"
25/03/2015 18:00:00,17.63,13.57,5.85,1.82,0,0,0.93,208.33,"50.38639,-4.8804"
25/03/2015 18:15:00,22.6,16.47,6.27,1.82,0,0,0.6,218.33,"50.38639,-4.8804"
25/03/2015 18:30:00,32.77,21.43,8.43,3.59,0,0,1.27,210,"50.38639,-4.8804"
25/03/2015 18:45:00,22.67,17.67,9.43,4.55,0,0,1.83,208.33,"50.38639,-4.8804"
25/03/2015 19:00:00,20.3,14.73,6.26,1.7,0,0,1.7,210,"50.38639,-4.8804"
25/03/2015 19:15:00,17.07,14.13,6.38,1.73,0,0,1.47,205,"50.38639,-4.8804"
25/03/2015 19:30:00,16.97,13.53,6.43,1.64,0,0,1.97,195,"50.38639,-4.8804"
25/03/2015 19:45:00,15.93,13.2,6.64,1.83,0,0,1.77,206.67,"50.38639,-4.8804"
25/03/2015 20:00:00,11.2,9.47,5.69,1.52,0,0,2.83,190,"50.38639,-4.8804"
25/03/2015 20:15:00,9.83,8.53,5.37,1.34,0,0,2.53,210,"50.38639,-4.8804"
25/03/2015 20:30:00,7.33,6.33,4.35,1.1,0,0,2.9,205,"50.38639,-4.8804"
25/03/2015 20:45:00,4.93,4.63,3.51,0.89,0,0,3.67,186.67,"50.38639,-4.8804"
25/03/2015 21:00:00,4.87,4.37,3.13,0.82,0,0,4.2,193.33,"50.38639,-4.8804"
25/03/2015 21:15:00,4.17,3.93,2.96,0.78,0,0,4.53,190,"50.38639,-4.8804"
25/03/2015 21:30:00,4,3.47,2.43,0.57,0,0,5.47,185,"50.38639,-4.8804"
25/03/2015 21:45:00,3.37,3.17,2.24,0.57,0,0,5.53,181.67,"50.38639,-4.8804"
25/03/2015 22:00:00,3.6,3.13,2.2,0.52,0,0,5.5,183.33,"50.38639,-4.8804"
25/03/2015 22:15:00,3.57,3.37,2.26,0.55,0,0,5.83,185,"50.38639,-4.8804"
25/03/2015 22:30:00,3.77,3.57,2.38,0.6,0,0,5.9,183.33,"50.38639,-4.8804"
25/03/2015 22:45:00,2.9,2.8,2.16,0.56,0,0,7.1,185,"50.38639,-4.8804"
25/03/2015 23:00:00,2.73,2.63,1.93,0.54,0,0,6.27,181.67,"50.38639,-4.8804"
25/03/2015 23:15:00,2.4,2.33,1.71,0.5,0,0,6.73,185,"50.38639,-4.8804"
25/03/2015 23:30:00,2.47,2.33,1.73,0.51,0,0,6.97,181.67,"50.38639,-4.8804"
25/03/2015 23:45:00,2.1,2,1.5,0.46,0,0,6.2,183.33,"50.38639,-4.8804"
26/03/2015 00:00:00,1.38,1.28,1.08,0.37,0,0,6.6,185,"50.38639,-4.8804"
26/03/2015 00:15:00,1.33,1.27,0.98,0.34,0,0,6.27,181.67,"50.38639,-4.8804"
26/03/2015 00:30:00,1.33,1.27,1.02,0.34,0,0,6.03,185,"50.38639,-4.8804"
26/03/2015 00:45:00,0.77,0.77,0.67,0.27,0,0,5.07,185,"50.38639,-4.8804"
26/03/2015 01:00:00,1.97,1.3,0.55,0.18,0,0,5.83,188.33,"50.38639,-4.8804"
26/03/2015 01:15:00,1.07,0.97,0.63,0.15,0,0,5.6,185,"50.38639,-4.8804"
26/03/2015 01:30:00,0.9,0.77,0.59,0.16,0,0,5.37,191.67,"50.38639,-4.8804"
26/03/2015 01:45:00,0.67,0.53,0.44,0.11,0,0,4.97,188.33,"50.38639,-4.8804"
26/03/2015 02:00:00,0.4,0.37,0.3,0.09,0,0,4.1,198.33,"50.38639,-4.8804"
26/03/2015 02:15:00,0.5,0.4,0.22,0.07,0,0,3.87,208.33,"50.38639,-4.8804"
26/03/2015 02:30:00,2.43,1.43,0.46,0.12,0,0,3.03,208.33,"50.38639,-4.8804"
26/03/2015 02:45:00,5.37,2.97,0.71,0.2,0,0,3.27,210,"50.38639,-4.8804"
26/03/2015 03:00:00,1.8,1,0.29,0.14,0,0,2.97,211.67,"50.38639,-4.8804"
26/03/2015 03:15:00,0.43,0.23,0.18,0.1,0,0,2.23,221.67,"50.38639,-4.8804"
26/03/2015 03:30:00,0.23,0.2,0.14,0.06,0,0,2.73,230,"50.38639,-4.8804"
26/03/2015 03:45:00,0.2,0.17,0.12,0.05,0,0,3.37,236.67,"50.38639,-4.8804"
26/03/2015 04:00:00,3.17,1.9,0.04,-0.02,0,0,2.97,263.33,"50.38639,-4.8804"
26/03/2015 04:15:00,11.13,5.53,0.03,-0.05,0,0,2.97,280,"50.38639,-4.8804"
26/03/2015 04:30:00,10.37,5.4,-0.02,-0.07,0,0,2.67,290,"50.38639,-4.8804"
26/03/2015 04:45:00,19.67,10.13,0.24,0.03,0,0,2.6,306.67,"50.38639,-4.8804"
26/03/2015 05:00:00,12.53,7.73,1.05,0.34,0,0,2.57,291.67,"50.38639,-4.8804"
26/03/2015 05:15:00,6.53,5.77,4.11,1.34,0,0,2.87,303.33,"50.38639,-4.8804"
26/03/2015 05:30:00,8.8,8.3,6.5,1.91,0,0,3.33,305,"50.38639,-4.8804"
26/03/2015 05:45:00,12.63,12.07,8.64,2.28,0,0,2.97,303.33,"50.38639,-4.8804"
26/03/2015 06:00:00,9.2,8.5,6.43,2.09,0,0,3.27,298.33,"50.38639,-4.8804"
26/03/2015 06:15:00,8.9,8.2,5.96,1.97,0,0,3.4,303.33,"50.38639,-4.8804"
26/03/2015 06:30:00,18.3,17.57,12.3,3.22,0,0,3.43,301.67,"50.38639,-4.8804"
26/03/2015 06:45:00,16.8,16.03,11.42,2.91,0,0,3.73,306.67,"50.38639,-4.8804"
26/03/2015 07:00:00,14.1,12.8,8.05,1.83,0,0,2.73,223.33,"50.38639,-4.8804"
26/03/2015 07:15:00,15.33,14.27,8.62,1.89,0,0,2.07,323.33,"50.38639,-4.8804"
26/03/2015 07:30:00,14.73,13.73,8.83,1.94,0,0,2.77,320,"50.38639,-4.8804"
26/03/2015 07:45:00,15.47,14.67,9.78,2.15,0,0,3.3,273.33,"50.38639,-4.8804"
26/03/2015 08:00:00,16.07,14.93,10,2.36,0,0,3.03,306.67,"50.38639,-4.8804"
26/03/2015 08:15:00,15.63,14.67,9.93,2.45,0,0,3.23,308.33,"50.38639,-4.8804"
26/03/2015 08:30:00,18,16.73,11.1,2.78,0,0,3.2,311.67,"50.38639,-4.8804"
26/03/2015 08:45:00,17,15.87,10.89,2.56,0,0,3.73,313.33,"50.38639,-4.8804"
26/03/2015 09:00:00,14.9,13.73,9.49,2.24,0,0,4.23,310,"50.38639,-4.8804"
26/03/2015 09:15:00,13.7,12.67,8.54,1.96,0,0,4.13,306.67,"50.38639,-4.8804"
26/03/2015 10:30:00,19.83,17.81,9.86,2.39,0,0,2.64,303.12,"50.38639,-4.8804"
26/03/2015 10:45:00,15.4,14.4,9.73,2.5,0,0,4.5,310,"50.38639,-4.8804"
26/03/2015 11:00:00,16.5,15,9.64,2.47,0,0,4.7,355,"50.38639,-4.8804"
26/03/2015 11:15:00,16.1,14.6,9.95,2.49,0,0,4.3,330,"50.38639,-4.8804"
26/03/2015 11:30:00,18.2,15.7,10.12,2.56,0,0,4.6,355,"50.38639,-4.8804"
26/03/2015 11:45:00,16.2,14.5,9.48,2.36,0,0,4.6,355,"50.38639,-4.8804"
26/03/2015 12:00:00,13.3,12.1,7.75,1.96,0,0,4.6,355,"50.38639,-4.8804"
26/03/2015 12:15:00,10.9,9.7,6.31,1.61,0,0,4.6,355,"50.38639,-4.8804"
26/03/2015 12:30:00,9.5,8.7,5.51,1.41,0,0,4.1,5,"50.38639,-4.8804"
26/03/2015 12:45:00,10.8,9.5,5.91,1.48,0,0,4.6,355,"50.38639,-4.8804"
26/03/2015 13:00:00,15.3,13.7,8.4,2.04,0,0,4,320,"50.38639,-4.8804"
26/03/2015 13:15:00,14.1,12.7,8.17,2.03,0,0,4.2,300,"50.38639,-4.8804"
26/03/2015 13:30:00,14.1,13,8.56,2.12,0,0,4.3,345,"50.38639,-4.8804"
26/03/2015 13:45:00,14.3,13.4,9.17,2.25,0,0,4.4,355,"50.38639,-4.8804"
26/03/2015 14:00:00,12.5,11.4,7.72,1.92,0,0,4,310,"50.38639,-4.8804"
26/03/2015 14:15:00,13.4,11.9,7.6,1.93,0,0,4.2,355,"50.38639,-4.8804"
26/03/2015 14:30:00,13.7,12.4,8.03,2.16,0,0,4.8,355,"50.38639,-4.8804"
26/03/2015 14:45:00,14.6,13.2,8.57,2.18,0,0,3.9,310,"50.38639,-4.8804"
26/03/2015 15:00:00,16.1,14.6,8.97,2.25,0,0,3.4,215,"50.38639,-4.8804"
26/03/2015 15:15:00,16.4,14.8,9,2.35,0,0,3.7,305,"50.38639,-4.8804"
26/03/2015 15:30:00,16.6,15.2,9.59,2.43,0,0,4,310,"50.38639,-4.8804"
26/03/2015 15:45:00,19.5,17.5,11.03,2.76,0,0,3.6,300,"50.38639,-4.8804"
26/03/2015 16:00:00,17.9,16.6,10.74,2.67,0,0,3.7,300,"50.38639,-4.8804"
26/03/2015 16:30:00,20,18,10.79,2.81,0,0,3.4,310,"50.38639,-4.8804"
26/03/2015 16:45:00,20.2,18,10.55,2.67,0,0,3.4,295,"50.38639,-4.8804"
26/03/2015 17:00:00,19.3,17.3,10.3,2.53,0,0,3.2,300,"50.38639,-4.8804"
26/03/2015 17:15:00,18.7,17.1,10.51,2.57,0,0,3.4,300,"50.38639,-4.8804"
26/03/2015 17:30:00,18.5,16.9,10.3,2.51,0,0,3.5,310,"50.38639,-4.8804"
26/03/2015 17:45:00,20.4,18.4,10.81,2.62,0,0,2.9,310,"50.38639,-4.8804"
26/03/2015 18:00:00,20.5,18.8,11.64,2.73,0,0,2.7,300,"50.38639,-4.8804"
26/03/2015 18:15:00,19.8,18.3,11.16,2.62,0,0,2.8,305,"50.38639,-4.8804"
26/03/2015 18:30:00,20.8,18.8,10.94,2.54,0,0,2.3,325,"50.38639,-4.8804"
26/03/2015 18:45:00,24.7,22.2,12.14,2.76,0,0,1.5,320,"50.38639,-4.8804"
26/03/2015 19:00:00,26.9,23.5,12.31,2.94,0,0,1.3,310,"50.38639,-4.8804"
26/03/2015 19:15:00,25.5,22.5,12.39,3.02,0,0,1.6,325,"50.38639,-4.8804"
26/03/2015 19:30:00,25.5,23.2,12.63,3.01,0,0,1.2,295,"50.38639,-4.8804"
26/03/2015 19:45:00,25.5,22.7,11.87,2.74,0,0,1.3,305,"50.38639,-4.8804"
26/03/2015 20:00:00,24,21.6,11.5,2.63,0,0,1.1,305,"50.38639,-4.8804"
26/03/2015 20:15:00,23.6,21,10.77,2.43,0,0,1,295,"50.38639,-4.8804"
26/03/2015 20:30:00,23.7,21.5,11.09,2.65,0,0,1.2,280,"50.38639,-4.8804"
26/03/2015 20:45:00,25.1,22.5,10.88,2.52,0,0,0.6,305,"50.38639,-4.8804"
26/03/2015 21:00:00,24,21.8,10.63,2.38,0,0,0.9,310,"50.38639,-4.8804"
26/03/2015 21:15:00,25.8,22.2,10.11,2.37,0,0,0.3,285,"50.38639,-4.8804"
26/03/2015 21:30:00,24.2,21.2,9.46,2.15,0,0,0.2,290,"50.38639,-4.8804"
26/03/2015 21:45:00,26.9,23.8,9.95,2.33,0,0,0.2,235,"50.38639,-4.8804"
26/03/2015 22:00:00,24.9,22.5,9.94,2.52,0,0,0.6,250,"50.38639,-4.8804"
26/03/2015 22:15:00,24.5,22.3,9.58,2.42,0,0,0.2,270,"50.38639,-4.8804"
26/03/2015 22:45:00,24.9,22.2,9.48,2.4,0,0,0.1,280,"50.38639,-4.8804"
26/03/2015 23:00:00,24.3,21.6,9.03,2.11,0,0,0,265,"50.38639,-4.8804"
26/03/2015 23:15:00,26,23.1,10.28,2.87,0,0,0,280,"50.38639,-4.8804"
26/03/2015 23:30:00,24.8,21.9,9.52,2.23,0,0,0,280,"50.38639,-4.8804"
26/03/2015 23:45:00,25.2,21.8,9.59,2.25,0,0,0,280,"50.38639,-4.8804"
27/03/2015 00:00:00,25.35,22.3,10,2.27,0,0,0,280,"50.38639,-4.8804"
27/03/2015 00:15:00,25.5,22.8,10.42,2.29,0,0,0,280,"50.38639,-4.8804"
27/03/2015 00:30:00,28.9,25.4,11.18,2.34,0,0,0,280,"50.38639,-4.8804"
27/03/2015 00:45:00,29.5,25.6,11.29,2.32,0,0,0,280,"50.38639,-4.8804"
27/03/2015 01:00:00,27.1,23.5,10,2.11,0,0,0,280,"50.38639,-4.8804"
27/03/2015 01:15:00,27.3,23.9,9.86,2.14,0,0,0,280,"50.38639,-4.8804"
27/03/2015 01:30:00,27.8,24.4,9.95,2.14,0,0,0,280,"50.38639,-4.8804"
27/03/2015 01:45:00,27.6,24.1,9.78,2.12,0,0,0,280,"50.38639,-4.8804"
27/03/2015 02:00:00,29.6,25.8,9.71,2.12,0,0,0,280,"50.38639,-4.8804"
27/03/2015 02:15:00,34.1,27.2,9.45,2.09,0,0,0,280,"50.38639,-4.8804"
27/03/2015 02:30:00,57.2,37.2,10.77,2.37,0,0,0,280,"50.38639,-4.8804"
27/03/2015 02:45:00,44.4,32.4,10.36,2.3,0,0,0,280,"50.38639,-4.8804"
27/03/2015 03:00:00,35.5,27.1,9.07,2.06,0,0,0,280,"50.38639,-4.8804"
27/03/2015 03:15:00,45.3,31.6,9.31,2.07,0,0,0,280,"50.38639,-4.8804"
27/03/2015 03:30:00,44.2,31.5,9.73,2.13,0,0,0,280,"50.38639,-4.8804"
27/03/2015 03:45:00,35.1,25.6,9.41,2.07,0,0,0,280,"50.38639,-4.8804"
27/03/2015 04:00:00,32.5,24.6,9.2,1.96,0,0,0,280,"50.38639,-4.8804"
27/03/2015 04:15:00,40.2,27.2,8.8,1.83,0,0,0,280,"50.38639,-4.8804"
27/03/2015 04:30:00,45.1,28.3,9.1,1.88,0,0,0,280,"50.38639,-4.8804"
27/03/2015 04:45:00,35.4,24,8.55,1.78,0,0,0,280,"50.38639,-4.8804"
27/03/2015 05:00:00,28,20.6,8.25,1.7,0,0,0,280,"50.38639,-4.8804"
27/03/2015 05:15:00,33.5,22.8,8.21,1.78,0,0,0,280,"50.38639,-4.8804"
27/03/2015 05:30:00,27.6,22,8.44,1.86,0,0,0,280,"50.38639,-4.8804"
27/03/2015 05:45:00,39.6,29.7,9.84,2.26,0,0,0,280,"50.38639,-4.8804"
27/03/2015 06:00:00,33.4,28.5,10.1,2.44,0,0,0,280,"50.38639,-4.8804"
27/03/2015 06:15:00,36.3,30.2,10.17,2.46,0,0,0,280,"50.38639,-4.8804"
27/03/2015 06:30:00,36,29.8,10.41,2.53,0,0,0.4,230,"50.38639,-4.8804"
27/03/2015 06:45:00,32.8,27.7,10,2.47,0,0,0.7,220,"50.38639,-4.8804"
27/03/2015 07:00:00,40.1,29.8,10.06,2.44,0,0,0.9,215,"50.38639,-4.8804"
27/03/2015 07:15:00,35.9,28.4,10.08,2.27,0,0,1.1,210,"50.38639,-4.8804"
27/03/2015 07:30:00,48.4,32.8,10.25,2.27,0,0,1,205,"50.38639,-4.8804"
27/03/2015 07:45:00,28.7,23.9,9.75,2.1,0,0,1.4,205,"50.38639,-4.8804"
27/03/2015 08:00:00,27.6,22.9,9.8,2.12,0,0,1.8,205,"50.38639,-4.8804"
27/03/2015 08:15:00,26.1,22.1,9.72,2.03,0,0,1.9,215,"50.38639,-4.8804"
27/03/2015 08:30:00,26.4,22.1,9.64,2.08,0,0,1.9,210,"50.38639,-4.8804"
27/03/2015 08:45:00,25.1,22.6,9.89,2.27,0,0,1.8,200,"50.38639,-4.8804"
27/03/2015 09:00:00,23.1,20.5,9.58,2.17,0,0,1.7,200,"50.38639,-4.8804"
27/03/2015 09:15:00,23,19.8,9.6,2.22,0,0,1.7,210,"50.38639,-4.8804"
27/03/2015 09:30:00,19.9,17.7,9.17,2.09,0,0,1.9,195,"50.38639,-4.8804"
27/03/2015 09:45:00,22.2,18.6,9.42,2.4,0,0,1.8,185,"50.38639,-4.8804"
27/03/2015 10:00:00,19,16.1,8.91,2.36,0,0,2.5,185,"50.38639,-4.8804"
27/03/2015 10:15:00,17.3,15.1,7.77,2,0,0,2.3,215,"50.38639,-4.8804"
27/03/2015 10:30:00,17.5,14.6,7.54,1.87,0,0,1.8,210,"50.38639,-4.8804"
